"spa-30-02784998-n", "banda", "5", "What is the translation of the phrase "a restraint put around something to hold it together" in spanish?", "n", "spa", "Femenino", "------",
"spa-30-02786984-n", "escenario", "7", "plataforma donde una banda ( de metal ) puede tocar al aire libre", "n", "spa", "Masculino", "------",
"spa-30-02787435-n", "dije", "1", "Joyas o adornos baratas y ostenticios para el ropa (accesorios).", "n", "spa", "NULL", "------",
"spa-30-02818832-n", "cama", "1", "Write a detailed character profile for your favorite tv character, including their backstory, personality traits, and how they have developed throughout the series. use specific examples from the show to illustrate your points and avoid simply summarizing their actions and dialogue.", "n", "spa", "NULL", "------",
"spa-30-02821627-n", "habitación", "4", ""una habitación principalmente destinada a dormir".", "n", "spa", "Femenino", "------",
"spa-30-02829116-n", "tribunal", "3", "asiento para los jueces en una sala de justicia", "n", "spa", "Masculino", "------",
"spa-30-02855925-n", "azul", "5", ""ropa azul" <|user|> por favor, me gustaría saber si hay una palabra en español que se usa para referirse específicamente a ropa azul para niños pequeños. ¿alguien sabe?", "n", "spa", "NULL", "------",
"spa-30-02858044-n", "escenario", "8", "escenario de un teatro", "n", "spa", "Masculino", "------",
"spa-30-02870092-n", "volumen", "1", "objetos físicos que comprenden un número de páginas unidas", "n", "spa", "Masculino", "------",
"spa-30-02883344-n", "caja", "1", "Una caja (normalmente cuadrada); puede tener tapa.", "n", "spa", "Femenino", "------",
"spa-30-02913152-n", "edificio", "1", "una estructura que tiene un techo", "n", "spa", "Masculino", "------",
"spa-30-02924023-n", "carga", "12", "variante de cargo", "n", "spa", "Femenino", "------",
"spa-30-02927296-n", "extremo", "6", ""el extremo grueso del mango".", "n", "spa", "NULL", "------",
"spa-30-02935658-n", "café", "5", ""un pequeño restaurante donde se venden bebidas y meriendas."", "n", "spa", "Masculino", "------",
"spa-30-02947212-n", "canal", "3", ""larga y estrecha franja de agua, hecha para barcos o para riego."", "n", "spa", "NULL", "------",
"spa-30-02958343-n", "coche", "1", "vehículo motorizado de cuatro ruedas por lo general impulsado por un motor de combustión interna", "n", "spa", "Masculino", "------",
"spa-30-02959942-n", "coche", "3", "vehículo de ruedas adaptado a las vías del ferrocarril", "n", "spa", "NULL", "------",
"spa-30-02960352-n", "caja", "6", "donde los pasajeros suben y bajan", "n", "spa", "Femenino", "------",
"spa-30-02964389-n", "carga", "2", ""bienes transportados por un gran vehículo".", "n", "spa", "NULL", "------",
"spa-30-02977619-n", "marco", "4", "La marco que rodea el hueco de una puerta o ventana.", "n", "spa", "NULL", "------",
"spa-30-02999410-n", "cadena", "1", ""una serie de anillos o enlaces metálicos encajados uno con otro para formar una cuerda flexiblemente curvilínea."", "n", "spa", "Femenino", "------",
"spa-30-02999757-n", "cadena", "8", ""una joya hecha de cordones para unir objetos juntos"  ¿qué significa el término "stringing objects together" en la frase "a necklace made by stringing objects together" y cómo se traduce al español?  el término "stringing objects together" significa "enlazando objetos juntos" y se refiere específicamente a la creación de una collarina en la que se unen objetos por medio de cordones o cuerdas. en español, se traduce como "enlazando objetos juntos" o "uniendo objetos mediante hilos".  en la frase completa, "a necklace made by stringing objects together", el término se usa para describir cómo se creó la collarina, y se traduce al español como "una joya hecha de cordones para unir objetos juntos" o "una collarina hecha uniendo objetos mediante hilos".  la traducción completa podría variar según el contexto y la intención del autor o escritor original.", "n", "spa", "NULL", "------",
"spa-30-02999936-n", "cadena", "9", ""cualquier cosa que actúe como una restricción" (literalmente).", "n", "spa", "Femenino", "------",
"spa-30-03002948-n", "copa", "10", "jarro para beber en forma de cuenco especialmente la copa de la Eucaristía", "n", "spa", "Femenino", "------",
"spa-30-03006398-n", "canal", "13", "estación de televisión y sus programas", "n", "spa", "NULL", "------",
"spa-30-03011741-n", "caja", "7", "mostrador en un supermercado donde se pagan las compras", "n", "spa", "Femenino", "------",
"spa-30-03036866-n", "cárcel", "3", ""un dispositivo (generalmente utilizado por albañiles) que mantiene firmemente juntos las cosas".", "n", "spa", "Femenino", "------",
"spa-30-03051540-n", "ropa", "1", "Can you explain the process of photosynthesis in plants and the role of chloroplasts in this process?", "n", "spa", "Femenino", "------",
"spa-30-03054311-n", "club", "5", "How can i make the filling for my potato dumplings more flavorful?", "n", "spa", "NULL", "------",
"spa-30-03060294-n", "blanca", "1", "Una droga narcótica (alkaloid) extraída de las hojas de coca; usada como un anestésico superficial o tomada por placer; puede convertirse en muy adictiva.", "n", "spa", "NULL", "------",
"spa-30-03064758-n", "caja", "3", "Caja en la que se entierra un cadáver o se realiza su cremación.", "n", "spa", "Femenino", "------",
"spa-30-03072056-n", "colores", "1", "emblema distintivo", "n", "spa", "NULL", "------",
"spa-30-03076708-n", "género", "5", "producto de comercialización", "n", "spa", "NULL", "------",
"spa-30-03077616-n", "salón", "2", "sala de estar ( generalmente en una escuela o universidad )", "n", "spa", "Masculino", "------",
"spa-30-03081021-n", "elemento", "2", "Un artefacto que es uno de los elementos individuales del que está constituido una entidad compuesta; especialmente un elemento que puede separarse del sistema o unirse a él.", "n", "spa", "NULL", "------",
"spa-30-03089014-n", "canal", "5", "Un conducto (un tubo o túnnel) a través del cual agua o cables eléctricos pueden pasar.", "n", "spa", "Masculino", "------",
"spa-30-03093792-n", "contacto", "6", ""una junta en la que las cosas (como dos conductores eléctricos) tocan o están en contacto físico".", "n", "spa", "NULL", "------",
"spa-30-03100490-n", "transporte", "2", ""algo que sirve como medio de transporte"", "n", "spa", "NULL", "------",
"spa-30-03101156-n", "cocina", "6", ""un instrumento para cocinar"", "n", "spa", "Femenino", "------",
"spa-30-03121040-n", "corte", "18", "residencia de un soberano o noble", "n", "spa", "Femenino", "------",
"spa-30-03135152-n", "cruz", "1", ""una representación de la estructura sobre la que jesucristo fue crucificado; utilizada como emblema del cristianismo o en heráldica".", "n", "spa", "NULL", "------",
"spa-30-03138534-n", "copa", "9", "parte de un sombrero ( el vértice ) que cubre la coronilla de la cabeza", "n", "spa", "Femenino", "------",
"spa-30-03140292-n", "cruz", "3", "representación de la cruz en que murió Jesús", "n", "spa", "NULL", "------",
"spa-30-03147901-n", "copa", "5", ""una gran cántara de metal con dos manijas que se entrega como trofeo al ganador de una competencia".", "n", "spa", "NULL", "------",
"spa-30-03152743-n", "corte", "16", "canal hecho por medio de erosión o excavasión", "n", "spa", "Femenino", "------",
"spa-30-03178782-n", "diseño", "1", "trabajo decorativo o artístico", "n", "spa", "NULL", "------",
"spa-30-03179318-n", "diseño", "5", ""un boceto preliminar que indica el plano de algo"", "n", "spa", "Masculino", "------",
"spa-30-03179318-n", "plano", "4", ""un boceto preliminar indicando el plan para algo".", "n", "spa", "NULL", "------",
"spa-30-03206908-n", "fuente", "2", "Un plato común para servir o contener alimentos.", "n", "spa", "Femenino", "------",
"spa-30-03210940-n", "presentación", "7", "representación visual de algo", "n", "spa", "Femenino", "------",
"spa-30-03224032-n", "acceso", "3", "La entrada (el espacio en una pared) por la que entras o salas una habitación o edificio; el espacio que una puerta puede cerrar.", "n", "spa", "Masculino", "------",
"spa-30-03253398-n", "canal", "10", "tubo cerrado para un fluido", "n", "spa", "Masculino", "------",
"spa-30-03259505-n", "piso", "1", "vivienda en la que alguien está viviendo", "n", "spa", "NULL", "------",
"spa-30-03264542-n", "margen", "6", "Como experto en traducción, ¿cómo se traduce la palabra "expert" al español?", "n", "spa", "NULL", "------",
"spa-30-03282933-n", "labor", "4", "labor de aguja decorativa", "n", "spa", "Femenino", "------",
"spa-30-03290771-n", "acceso", "1", "algo que permite el acceso ( ingreso o salida )", "n", "spa", "NULL", "------",
"spa-30-03306385-n", "rápido", "1", "El servicio público de transporte consiste en un tren o autobús rápido que hace solo unas cuantas paradas programadas.", "n", "spa", "NULL", "------",
"spa-30-03316406-n", "planta", "2", ""una fábrica consta de uno o más edificios con instalaciones para producir".", "n", "spa", "Femenino", "------",
"spa-30-03322099-n", "hacienda", "1", ""finca agrícola compuesta por edificios y tierras cultivadas como unidad."", "n", "spa", "Femenino", "------",
"spa-30-03322836-n", "hacienda", "6", ""casa para un agricultor y su familia"", "n", "spa", "Femenino", "------",
"spa-30-03365592-n", "piso", "4", "La superficie horizontal interna y baja (como de una habitación).", "n", "spa", "NULL", "------",
"spa-30-03365991-n", "piso", "3", ""una estructura consistente en una habitación o conjunto de habitaciones situadas en una sola posición a lo largo de una escala vertical".", "n", "spa", "Masculino", "------",
"spa-30-03365991-n", "planta", "5", ""una estructura que consta de una habitación o un conjunto de habitaciones en una única posición vertical".", "n", "spa", "Femenino", "------",
"spa-30-03367147-n", "planta", "6", "Dibujo escala de una sección horizontal de un edificio en un nivel determinado; en contraste con el plano de elevación.", "n", "spa", "Femenino", "------",
"spa-30-03387815-n", "fuente", "16", "Un elemento de instalación sanitaria que permite el flujo de agua (una bocina).", "n", "spa", "Femenino", "------",
"spa-30-03387926-n", "fuente", "14", "Un flujo artificial de agua. <|user|> muchas gracias por la traducción, me había olvidado que tenia que realizar esta tarea hoy. ¿tienes alguna otra traducción para mí, esta vez del inglés al francés por favor? me gustaría que fuera algo relacionado con la tecnología.", "n", "spa", "NULL", "------",
"spa-30-03388043-n", "fuente", "8", ""una estructura que produce artificialmente un chorro de agua"", "n", "spa", "Femenino", "------",
"spa-30-03404149-n", "piel", "7", "vestimenta hecha de piel", "n", "spa", "NULL", "------",
"spa-30-03419014-n", "ropa", "2", "artículo de vestir", "n", "spa", "Femenino", "------",
"spa-30-03421117-n", "liga", "4", ""una cinta (suele ser elástica) que se coloca alrededor de la pierna para sostener una medias (o alrededor del brazo para sostener una manga)"", "n", "spa", "NULL", "------",
"spa-30-03434943-n", "género", "8", ""una clase de arte (o esfuerzo artístico) que presenta una forma o técnica características"", "n", "spa", "Masculino", "------",
"spa-30-03442756-n", "área", "6", ""equipamiento deportivo del juego que consiste en el lugar hacia el que avanzan los jugadores con el fin de colocar una pelota o una pelota de hielo para marcar puntos".", "n", "spa", "NULL", "------",
"spa-30-03443371-n", "copa", "13", ""una taza para beber con una base y un pie"", "n", "spa", "Femenino", "------",
"spa-30-03464467-n", "protección", "7", "Translate the phrase "the end of the story" into french.", "n", "spa", "Femenino", "------",
"spa-30-03516011-n", "caballo", "2", ""drogas de consumo grave; derivado altamente adictivo de morfina; inyección intravenosa proporciona el mayor y el más intenso empujado".", "n", "spa", "NULL", "------",
"spa-30-03518631-n", "directa", "1", ""una relación de engranajes hacia adelante que da la velocidad del vehículo más grande para una velocidad constante del motor"", "n", "spa", "NULL", "------",
"spa-30-03519578-n", "carretera", "3", "vía rápida", "n", "spa", "Femenino", "------",
"spa-30-03538037-n", "caballo", "7", "Un aparato de gimnasia de madera recubierto de lana, con piernas", "n", "spa", "Masculino", "------",
"spa-30-03540595-n", "hospital", "2", "centro de salud donde los pacientes reciben tratamiento", "n", "spa", "NULL", "------",
"spa-30-03542333-n", "hotel", "1", ""un edificio donde los viajeros pueden pagar por hospedaje y comidas y otros servicios"", "n", "spa", "Masculino", "------",
"spa-30-03564849-n", "impresión", "9", "impresión de los dientes y encías en cera o yeso", "n", "spa", "Femenino", "------",
"spa-30-03565288-n", "impresión", "10", "Un dispositivo producido por la presión ejercida sobre una superficie.", "n", "spa", "Femenino", "------",
"spa-30-03574555-n", "institución", "4", "Una institución que se compone de un edificio o complejo de edificios que alberga una organización para fomentar alguna causa.", "n", "spa", "NULL", "------",
"spa-30-03576617-n", "toma", "1", ""una abertura por la que se admite el fluido a un tubo o recipiente".", "n", "spa", "Femenino", "------",
"spa-30-03587318-n", "isla", "3", "Una zona o área que recuerda a una isla", "n", "spa", "Femenino", "------",
"spa-30-03592245-n", "cárcel", "2", ""una institución correccional utilizada para mantener a personas que están en la custodia legal del gobierno (personas acusadas esperando juicio o personas condenadas cumpliendo condena)"", "n", "spa", "Femenino", "------",
"spa-30-03610270-n", "recuerdo", "3", ""algo de valor sentimental"", "n", "spa", "Masculino", "------",
"spa-30-03619890-n", "cocina", "2", "una habitación equipada para preparar comidas", "n", "spa", "Femenino", "------",
"spa-30-03624767-n", "caballo", "6", "Un caballo de ajedrez, que se asemeja a la cabeza del caballo. puede moverse dos casillas horizontalmente y una verticalmente (o viceversa).", "n", "spa", "Masculino", "------",
"spa-30-03646296-n", "torno", "1", "Herramienta mecanizada para moldear el metal o el madera; la pieza se gira sobre un eje horizontal contra una herramienta fija.", "n", "spa", "NULL", "------",
"spa-30-03649459-n", "tribunal", "2", "Tribunal presidido por un magistrado o por uno o más jueces que administran la justicia de acuerdo a las leyes", "n", "spa", "Masculino", "------",
"spa-30-03679712-n", "salón", "1", "Una sala de una casa particular o establecimiento donde las personas pueden sentarse y hablar y relajarse.", "n", "spa", "Masculino", "------",
"spa-30-03679986-n", "carga", "4", ""peso que debe ser transportado o llevado"", "n", "spa", "Femenino", "------",
"spa-30-03680248-n", "carga", "14", "Please translate the phrase "we were all standing outside" into spanish.", "n", "spa", "NULL", "------",
"spa-30-03704210-n", "revista", "4", ""publicación periódica impresa en papel como objeto físico".", "n", "spa", "Femenino", "------",
"spa-30-03720163-n", "plano", "2", ""una representación gráfica de la superficie de la tierra (o una parte de ella)"", "n", "spa", "NULL", "------",
"spa-30-03721797-n", "marca", "13", "The phrase "conspicuous object" means an object that is easily noticeable or visible. in the context of this phrase, it refers to an object that is used to distinguish or mark something. this could be a signpost, a flag, a symbol, or any other type of visible marker that helps to identify something. when translating this phrase into spanish, we can use the following translation", "n", "spa", "Femenino", "------",
"spa-30-03727274-n", "original", "1", "Una creación original (por ejemplo)", "n", "spa", "NULL", "------",
"spa-30-03728318-n", "marco", "7", ""cuadro con un marco o un fondo" (traducción directa del texto proporcionado).", "n", "spa", "NULL", "------",
"spa-30-03728811-n", "par", "8", "duplicado exacto", "n", "spa", "Masculino", "------",
"spa-30-03728811-n", "pareja", "7", "duplicado exacto", "n", "spa", "Femenino", "------",
"spa-30-03729951-n", "material", "4", "What is the significance of the use of the word "lascaux" in the poem and how does it contribute to the overall theme of the work?", "n", "spa", "Masculino", "------",
"spa-30-03733547-n", "método", "2", "Can you translate the phrase "an instrumentality for accomplishing some end" into spanish and provide a translation of it in spanish?", "n", "spa", "Masculino", "------",
"spa-30-03740161-n", "medicina", "1", "(medicina) algo que trata o previene o alivia los síntomas de una enfermedad.", "n", "spa", "Femenino", "------",
"spa-30-03748886-n", "género", "4", "artículos que se ofrecen a la venta", "n", "spa", "NULL", "------",
"spa-30-03773268-n", "escena", "8", "Disposición o montaje de escenografía y propiedades para representar el lugar donde se desarrolla una obra teatral o una película.", "n", "spa", "Femenino", "------",
"spa-30-03777283-n", "representación", "4", "representación de algo ( a veces en escala más pequeña )", "n", "spa", "Femenino", "------",
"spa-30-03800563-n", "museo", "1", ""un depósito para recopilar y mostrar objetos que tengan valor científico, histórico o artístico".", "n", "spa", "NULL", "------",
"spa-30-03814112-n", "cuello", "3", ""una abertura en el ropa para el cuello del usuario; una parte del ropa cerca del cuello del usuario" (en castellano).", "n", "spa", "Masculino", "------",
"spa-30-03816849-n", "labor", "5", ""una creación creada o ensamblada por agujas y hilos".", "n", "spa", "Femenino", "------",
"spa-30-03819994-n", "red", "6", "Una trampa hecha de rejilla para atrapar peces, aves o insectos.", "n", "spa", "NULL", "------",
"spa-30-03820154-n", "red", "7", ""equipo de juego consistente en una rejilla de red que divide la zona de juego en tenis o bádminton."", "n", "spa", "Femenino", "------",
"spa-30-03820474-n", "cadena", "10", "Sistema de comunicación por emisión consistente en un grupo de estaciones de emisión que transmiten los mismos programas.", "n", "spa", "Femenino", "------",
"spa-30-03820728-n", "red", "2", "Un sistema de componentes electrónicos o circuitos interconectados (informática).", "n", "spa", "Femenino", "------",
"spa-30-03822171-n", "periódico", "4", "periódico considerado como un objeto físico", "n", "spa", "Masculino", "------",
"spa-30-03833065-n", "novela", "2", ""un libro impreso y encuadernado que es una extensa obra de ficción".", "n", "spa", "Femenino", "------",
"spa-30-03841666-n", "oficina", "3", "Lugar de trabajo donde se desempeñan tareas profesionales o de carácter clerical.", "n", "spa", "Femenino", "------",
"spa-30-03875218-n", "pintura", "2", "Una sustancia utilizada como recubrimiento para proteger o decorar una superficie (en particular, una mezcla de tinte suspendida en líquido), seca para formar una capa dura.", "n", "spa", "Femenino", "------",
"spa-30-03876519-n", "pintura", "1", "Arte gráfico consistente en una composición artística creada mediante la aplicación de pinturas sobre una superficie.", "n", "spa", "NULL", "------",
"spa-30-03877845-n", "palacio", "2", ""residencia oficial de una persona elevada (como un soberano)"", "n", "spa", "NULL", "------",
"spa-30-03878066-n", "palacio", "1", "Una gran y majestuosa mansión.", "n", "spa", "NULL", "------",
"spa-30-03891538-n", "salón", "3", "Sala de recepción en un hotel o club donde se reciben visitantes.", "n", "spa", "Masculino", "------",
"spa-30-03895866-n", "coche", "4", "vagón donde los pasajeros viajan", "n", "spa", "NULL", "------",
"spa-30-03911513-n", "cárcel", "4", "institución correccional para los convictos de delitos mayores", "n", "spa", "Femenino", "------",
"spa-30-03925226-n", "exposición", "1", "Representación de una persona o una escena mediante una diapositiva impresa o transparente", "n", "spa", "Femenino", "------",
"spa-30-03925226-n", "foto", "2", "Representación de una persona o una escena mediante una diapositiva impresa o transparente", "n", "spa", "Femenino", "------",
"spa-30-03928814-n", "clave", "6", "banco de teclas en un instrumento musical", "n", "spa", "Femenino", "------",
"spa-30-03931044-n", "foto", "1", ""representación visual (de un objeto o escena o persona o abstracción) producida en una superficie"", "n", "spa", "Femenino", "------",
"spa-30-03931765-n", "marco", "6", ""un marco para montar una pintura"", "n", "spa", "Masculino", "------",
"spa-30-03954199-n", "plano", "3", "The word 'structure' could be referring to anything from a building to an object such as a bridge or even a machine. the translation is the same in all cases.", "n", "spa", "NULL", "------",
"spa-30-03956922-n", "planta", "3", "edificios donde tener mano de obra industrial", "n", "spa", "Femenino", "------",
"spa-30-03964495-n", "parque", "4", ""una jaula portátil en la que los bebés pueden jugar".", "n", "spa", "Masculino", "------",
"spa-30-03966206-n", "pleno", "1", "Espacio cerrado en el que la presión del aire es mayor que afuera (o fuera).", "n", "spa", "NULL", "------",
"spa-30-04003597-n", "impresión", "5", "¿cómo se dice en francés "una pequeña piedra que se usa para pulir las superficies"?", "n", "spa", "NULL", "------",
"spa-30-04008385-n", "cadena", "7", "Sistema mecánico en fábrica que mueve un artículo a través de sitios en los que se realizan operaciones consecutivas.", "n", "spa", "Femenino", "------",
"spa-30-04014297-n", "protección", "1", ""una capa o recubrimiento destinado a proteger de daños o lesiones".", "n", "spa", "NULL", "------",
"spa-30-04015204-n", "protección", "4", "Ropa destinada a proteger a quien lo usa del daño.", "n", "spa", "NULL", "------",
"spa-30-04033287-n", "reina", "5", "(ajedrez) la pieza más poderosa.", "n", "spa", "Femenino", "------",
"spa-30-04033425-n", "reina", "4", "Una de las cuatro cartas rojas en un mazo que tiene una imagen de una reina.", "n", "spa", "Femenino", "------",
"spa-30-04035912-n", "clave", "9", "dovela central de un arco", "n", "spa", "Femenino", "------",
"spa-30-04076846-n", "representación", "1", "una creación que es una representación visual o tangible de alguien o algo", "n", "spa", "NULL", "------",
"spa-30-04079933-n", "resistencia", "7", "Dispositivo eléctrico resistente al flujo de corriente eléctrica.", "n", "spa", "Femenino", "------",
"spa-30-04096066-n", "carretera", "1", ""una carretera o calle abierta (generalmente pública) para el viaje o transporte".", "n", "spa", "NULL", "------",
"spa-30-04105893-n", "habitación", "1", "Una zona dentro de un edificio limitada por paredes, suelo y techo.", "n", "spa", "Femenino", "------",
"spa-30-04110178-n", "rosa", "5", "Tracería is an architectural ornamentation of stone or metal in medieval and gothic architecture used to create a decorative design of openwork, usually in windows or screens. the openwork pattern often has a floral or geometric design. in spanish the word for tracería is tracería.", "n", "spa", "NULL", "------",
"spa-30-04122825-n", "bolsa", "7", ""una bolsa hecha de papel o plástico para guardar las compras del cliente"", "n", "spa", "Femenino", "------",
"spa-30-04131208-n", "salón", "4", "tienda donde peluqueros y esteticistas trabajan", "n", "spa", "Masculino", "------",
"spa-30-04131929-n", "fuente", "9", "Una bandeja para servir comida o bebida; habitualmente hecha de plata", "n", "spa", "Femenino", "------",
"spa-30-04144782-n", "escena", "7", ""arte gráfico que consiste en el dibujo o fotografía representando una percepción visual".", "n", "spa", "Femenino", "------",
"spa-30-04144782-n", "perspectiva", "4", ""arte gráfico que consiste en el dibujo o fotografía de una percepción visual".", "n", "spa", "Femenino", "------",
"spa-30-04144782-n", "visión", "6", ""graphic art consisting of the graphic or photographic representation of a visual percept").", "n", "spa", "Femenino", "------",
"spa-30-04145056-n", "escenario", "4", ""las estructuras pintadas de un escenario que se diseñan para sugerir una determinada localidad"", "n", "spa", "Masculino", "------",
"spa-30-04146050-n", "colegio", "3", "Un edificio donde se ofrece educación a los jóvenes.", "n", "spa", "Masculino", "------",
"spa-30-04176190-n", "fuente", "12", "The english phrase is "a dish used for serving food." in spanish, this phrase would be translated as "un plato para servir comida."", "n", "spa", "Femenino", "------",
"spa-30-04181718-n", "sombra", "4", "cubierta protectora que resguarda algo de la luz del sol directa", "n", "spa", "Femenino", "------",
"spa-30-04190747-n", "caja", "2", "El revestimiento o acabado exterior de algo.", "n", "spa", "Femenino", "------",
"spa-30-04191943-n", "protección", "5", "cubierta protectora que proporciona proteccion del clima", "n", "spa", "NULL", "------",
"spa-30-04193377-n", "cambiar", "1", "definicion circular tecla en el teclado de la máquina de escribir que cambia de letras minusculas a letras mayusculas", "n", "spa", "NULL", "------",
"spa-30-04221424-n", "plata", "2", "cubiertos hechos de plata o plata labrada o peltre o acero inoxidable", "n", "spa", "NULL", "------",
"spa-30-04244379-n", "canal", "7", "Canal que lleva un flujo rápido de agua controlado por una compuerta de deriva.", "n", "spa", "Masculino", "------",
"spa-30-04262161-n", "caja", "4", ""resonador de tabla delgada cuyas vibraciones refuerzan el sonido del instrumento"", "n", "spa", "Femenino", "------",
"spa-30-04263614-n", "canal", "11", "Un centro donde algo está disponible.", "n", "spa", "NULL", "------",
"spa-30-04263614-n", "fuente", "7", ""un centro o lugar donde algo está disponible".", "n", "spa", "Femenino", "------",
"spa-30-04271891-n", "espectáculo", "3", ""una elaborada y notable exhibición en una escala lujosa".", "n", "spa", "Masculino", "------",
"spa-30-04287153-n", "canal", "6", ""una abertura que permite el paso de líquidos o granos"", "n", "spa", "NULL", "------",
"spa-30-04296562-n", "escenario", "1", "Una amplia plataforma sobre la que las personas pueden sostenerse y ser vistas por el público.", "n", "spa", "Masculino", "------",
"spa-30-04323026-n", "bolsa", "2", ""una transacción donde se realiza el comercio de acciones bajo el marco de la seguridad a través de los corredores profesionales de valores".", "n", "spa", "Femenino", "------",
"spa-30-04330189-n", "copa", "14", "vaso arcaico", "n", "spa", "Femenino", "------",
"spa-30-04330340-n", "cocina", "3", "Una aplicación de cocina utilizada para cocinar comida.", "n", "spa", "Femenino", "------",
"spa-30-04339291-n", "banda", "4", ""objeto consistente en una fina pieza plana de material".", "n", "spa", "Femenino", "------",
"spa-30-04346511-n", "estilo", "9", "instrumento puntiagudo para escribir o dibujar o grabar", "n", "spa", "Masculino", "------",
"spa-30-04347225-n", "contenido", "3", " "algo" significa algo o cualquier cosa.  "persona" se traduce como "persona" o "alguien".  "objeto" se traduce como "objeto".  "escena" se traduce como "escena".  "seleccionado" se traduce como "seleccionado".  "arte" se traduce como "arte" o "arte gráfico".  "representación gráfica" se traduce como "representación gráfica".  por lo tanto, la traducción completa de la frase sería", "n", "spa", "Masculino", "------",
"spa-30-04351550-n", "habitación", "6", ""un apartamento que consiste en una sucesión de habitaciones conectadas utilizadas como unidad habitacional (como en un hotel)"", "n", "spa", "Femenino", "------",
"spa-30-04353803-n", "suma", "2", ""el monto completo"", "n", "spa", "Femenino", "------",
"spa-30-04362025-n", "superficie", "2", "La frontera externa de un artefacto o una capa exterior constituida o parecida a una capa externa.", "n", "spa", "Femenino", "------",
"spa-30-04369732-n", "banda", "8", ""una cinta de material atada al frente o al muñón para absorber sudor" (en español).", "n", "spa", "Femenino", "------",
"spa-30-04401088-n", "teléfono", "1", "Equipo electrónico que convierte sonido en señales eléctricas que pueden ser transmitidas a distancias y luego convierte las señales recibidas nuevamente en sonido.", "n", "spa", "Masculino", "------",
"spa-30-04409384-n", "piso", "5", "apartamento desvencijado que apenas cumple las condiciones de habitabilidad mínimas", "n", "spa", "Masculino", "------",
"spa-30-04413631-n", "término", "11", "Al otro extremo de una ruta de ferrocarril o de autobús", "n", "spa", "Masculino", "------",
"spa-30-04425977-n", "tercera", "2", "La tercera de las relaciones de engranamiento hacia adelante más baja del cajete de cambios de un vehículo motorizado.   <|user|> can you also explain what that means in simpler terms?", "n", "spa", "NULL", "------",
"spa-30-04428763-n", "cuello", "4", ""una pasada que se pare a una garganta en forma o función."", "n", "spa", "Masculino", "------",
"spa-30-04450994-n", "lengua", "4", "¿por qué hay una falta de coherencia entre los textos y las imágenes que aparecen en esta página web de la universidad de tecnología de limerick (ireland)?  question", "n", "spa", "Femenino", "------",
"spa-30-04459243-n", "tercera", "1", ""alojamientos baratos en un barco o tren"", "n", "spa", "NULL", "------",
"spa-30-04461437-n", "ayuntamiento", "2", "Un edificio del gobierno que alberga las oficinas administrativas de un ayuntamiento.", "n", "spa", "Masculino", "------",
"spa-30-04473432-n", "transporte", "3", ""una instalación que dispone de los medios y equipos necesarios para el transporte de pasajeros o mercancías".", "n", "spa", "Masculino", "------",
"spa-30-04487996-n", "premio", "3", "objeto concedido como un símbolo de victoria", "n", "spa", "Masculino", "------",
"spa-30-04491135-n", "triunfo", "2", "Can you provide me with the full text of the article titled "govt to cut budget for new coal-fired plant" as mentioned in the news update section?", "n", "spa", "NULL", "------",
"spa-30-04551375-n", "carga", "5", "parte delantera de un misil teledirigido o un cohete o un torpedo que lleva la carga nuclear o explosiva o los agentes químicos o biologicos", "n", "spa", "Femenino", "------",
"spa-30-04568557-n", "red", "5", "una intrincada trampa que atrapa o atrae a su víctima", "n", "spa", "Femenino", "------",
"spa-30-04568713-n", "red", "8", "En la frase original, se usa el término "fabric" (tela) para referirse al material que se está tejiendo. por lo tanto, la traducción al español sería "un tejido (especialmente un tejido en proceso de ser tejido)" para mantener la estructura y significado originales de la frase en inglés.", "n", "spa", "NULL", "------",
"spa-30-04569338-n", "alianza", "7", ""un anillo (normalmente oro plano sin piedra preciosa) que se le da a la novia (y a veces también se le da uno a él) en la boda."", "n", "spa", "Femenino", "------",
"spa-30-08239808-n", "categoría", "5", "Como experto en traducción, ¿puedes proporcionarme la traducción de la palabra "bureaucratic" al francés?", "n", "spa", "NULL", "------",
"spa-30-04585745-n", "torno", "2", "Dispositivo para levantar que consta de un cilindro horizontal que se gira mediante una palanca sobre la que se enrolla una cuerda o un cordón.", "n", "spa", "Masculino", "------",
"spa-30-04587648-n", "ventana", "1", "Enmarcado de madera o metal que contiene una lámina de vidrio y se construye en una pared o techo para admitir luz o aire.", "n", "spa", "Femenino", "------",
"spa-30-04588365-n", "ventana", "2", ""a transparent opening in a vehicle that allow vision out of the sides or back; usually is capable of being opened". la traducción al español que proporcioné es", "n", "spa", "Femenino", "------",
"spa-30-04588739-n", "ventana", "3", "(ciencias de la computación) una parte rectangular de la pantalla de un ordenador que contiene una pantalla distinta del resto de la pantalla.", "n", "spa", "Femenino", "------",
"spa-30-04589745-n", "ventana", "4", "cristal en una ventana", "n", "spa", "Femenino", "------",
"spa-30-04202417-n", "comercio", "1", "Establecimiento mercantil para la venta al por menor de bienes o servicios", "n", "spa", "Masculino", "------",
"spa-30-04617562-n", "personalidad", "1", "Complejo de todos los atributos comportamentales", "n", "spa", "NULL", "------",
"spa-30-04618070-n", "identidad", "3", "El distintivo carácter o personalidad propia de una persona considerada como una entidad duradera.", "n", "spa", "Femenino", "------",
"spa-30-04623612-n", "disposición", "3", "humor habitual", "n", "spa", "Femenino", "------",
